PS. DRAMAMINE 50MG TAB 1;Pfizer, S.A de C.V;$3.50;$2.40;285222;0;NO ESPECIFICADO
PS. DUALS NORDIN AD TAB/CAP 1;Nordin, S.A de C.V;$4.50;$2.80;285225;0;NO ESPECIFICADO
PS. NAXEN 250MG TAB 1;Syntex, S.A de C.V;$5.50;$6.95;285242;0;NO ESPECIFICADO
PS. NAXEN 500MG TAB 1;Syntex, S.A de C.V;$9.50;$6.40;285243;0;NO ESPECIFICADO
PS. NEO MELUBRINA 500MG TAB 1;Aventis Pharma, S.A de C.V;$4.50;$2.80;285245;0;NO ESPECIFICADO
PS. NORDINET AD TAB 1;Nordin, S.A de C.V;$2.50;$1.20;285246;0;NO ESPECIFICADO
VAR.P COPRO VASO ANALISIS;Blake Industrias Plasticas;$4.50;$2.00;285269;0;NO ESPECIFICADO
PS. VICK VAPORUB INHALADOR ;Procter & Gamble Manufactura;$36.50;$42.28;285271;0;NO ESPECIFICADO
PS. XL-3 XTRA CAP PAR;Selder, S.A de C.V;$7.00;$4.00;285272;0;NO ESPECIFICADO
SH.1 FRUCTIS 350ML C/SECO;Cosbel, s.a. de c.v.;$32.00;$22.50;285273;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML NAT MANZANA;Colgate-palmolive, s.a. de c.v.;$20.00;$12.05;285274;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML NAT HERBAL;Colgate-palmolive;$20.00;$12.09;285275;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML ESP CAIDA RESIST;Colgate-palmolive, s.a. de c.v.;$20.00;$12.09;285276;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML ESP ACTI-CERAMIDAS;Colgate-palmolive, s.a. de c.v.;$20.00;$12.09;285277;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML ESP ANTI-ESPONJADO;Colgate-palmolive, s.a. de c.v.;$19.00;$12.09;285278;0;NO ESPECIFICADO
SH.1 FRUCTIS 350ML HYDRA-RIZOS;Frabel, S.A de C.V;$32.00;$24.83;285291;0;NO ESPECIFICADO
SH.1 FRUCTIS 350ML OIL REPAIR ;COSBEL S.A. DE C.V.;$32.00;$22.50;285293;0;NO ESPECIFICADO
AFRINEX HA 2/5/500MG TAB C/20;BAYER OTC ;$75.71;$39.56;285296;30;SCHEPLOUGH
LOC. LOREAL DERMO-E FAC A PER 200ML;FRABEL, S.A DE C.V;$70.00;$46.03;285301;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML ESP ANTI-ESPONJADO;Colgate-Palmolive, S.A de C.V;$31.50;$23.00;285303;0;NO ESPECIFICADO
DES. GILLETTE 3X ST INV ARTIC ICE 50G;Procter & Gamble Manufactura;$25.00;$21.58;285306;0;NO ESPECIFICADO
DES. GILLETTE 3X ST INV POW RUSH 50G;Procter & Gamble Manufactura;$25.00;$21.58;285307;0;NO ESPECIFICADO
DES. GILLETTE 3X ST INV COOL WAVE 50G;Procter & Gamble Manufactur;$25.00;$21.58;285308;0;NO ESPECIFICADO
CD. COLGATE MAXWHITE 100ML;COLGATE   ;$23.50;$18.70;285310;0;NO ESPECIFICADO
SH. PALMOLIVE OP COLOR EXP ROJO 700ML;Colgate-palmolive, S.A. DE C.V.;$42.00;$35.24;285312;0;NO ESPECIFICADO
VAR. T H BABY BRANER PROPOLEO C/100;Industrias Braner, s.a.de c.v.;$28.00;$23.32;285313;0;NO ESPECIFICADO
VAR. T H BABY BRANER ALOE VERA C/100;Industrias Braner, s.a.de c.v.;$28.00;$23.32;285314;0;NO ESPECIFICADO
VAR. T H BABY BRANER VITAMINA E C/100;Industrias Braner, s.a. de c.v.;$28.00;$23.32;285315;0;NO ESPECIFICADO
VAR. APLIC COTTON SWASBS C/500;Ditributed by the kroger co.;$22.00;$19.56;285316;0;NO ESPECIFICADO
PS. PENTREXYL 125 MG INY. (1);BRISTOL;$25.50;$17.00;285327;0;NO ESPECIFICADO
SH.1 CAPRICE 400ML ESP MAXI-GLOSS ;Colgate-palmolive, s.a. de c.v.;$20.00;$13.11;285331;0;NO ESPECIFICADO
PS. LINCOCIN 300 SOL INY;SAN;$43.50;$38.00;285332;0;NO ESPECIFICADO
MAQ GILLETTE PRESTOBARBA 3 M C/2;PGAMBLPERF;$52.00;$38.36;285335;0;NO ESPECIFICADO
CRA. MAJA REVITALIZA P/EXTSCA 500ML;Myrurgia S.A de C.V;$40.50;$27.38;285339;0;NO ESPECIFICADO
LECHE. NIDO 3+ PVO 800G;NESTLELECH;$105.00;$97.42;285343;0;NO ESPECIFICADO
A1.DALACIN C 300MG CAP C16;PFIZER    ;$700.56;$560.45;285345;25;CLINDAMICINA
ACOND.1 ELVIVE 400ML COLOR-VIVE;Cosbel, s.a. de c.v.;$47.00;$25.72;285346;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML ESP MAXI-GLOSS;Colgate-Palmolive, S.A de C.V;$31.50;$21.00;285348;0;NO ESPECIFICADO
DES.W GARNIER BI-O R-ON FRESH 50G;Cosbel, s.a. de c.v.;$23.00;$14.50;285371;0;NO ESPECIFICADO
DES.W GARNIER BI-O R-ON NATURALS 50G;Cosbel, s.a. de c.v.;$23.00;$15.92;285372;0;NO ESPECIFICADO
DES.W GARNIER BI-O R-ON SOFT 50G;Cosbel, s.a. de c.v.;$22.50;$15.92;285373;0;NO ESPECIFICADO
VAR.P APLIC KIUTS JALOMA BOLS C/20;JALOMA, S.A DE C.V;$2.50;$4.00;285374;0;NO ESPECIFICADO
VAR.P YOLI REPTO RIZADOR ;Industrias Curtis, S.A de C.V;$5.00;$2.00;285375;0;NO ESPECIFICADO
DOSTEIN 175 MG/5 ML  SUSP 90 M;PROD CIENT;$273.14;$215.78;285386;25;ERDOSTEINA
DOSTEIN 300 MG CAP C/20       ;PROD CIENT;$396.27;$313.05;285388;30;ERDOSTEINA
KARET 100 UG CPR C/50         ;ARMSTRONG ;$273.00;$176.90;285390;25;LEVOTIROXINA SODICA
MAM CURITY SILICON RN C/3     ;COLGATE   ;$29.50;$20.78;285421;0;NO ESPECIFICADO
SH.1 CAPRICE 220ML ESP CAIDA RESIST;Colgate-Palmolive S.A. de C.V.;$12.00;$6.46;285426;0;NO ESPECIFICADO
SH.1 CAPRICE 220ML ESP ACTI-CERAMIDAS ;Colgate-Palmolive S.A. de C.V.;$12.00;$6.47;285427;0;NO ESPECIFICADO
SH.1 CAPRICE 220ML NAT HERBAL;Colgate-Palmolive S.A. de C.V.;$12.00;$6.46;285428;0;NO ESPECIFICADO
SH.1 CAPRICE 220ML NAT MANZANA;Colgate-Palmolive S.A. de C.V.;$12.00;$6.46;285429;0;NO ESPECIFICADO
AC MENNEN AVENA & VIT-E 200 ML;Colgate-Palmolive S.A. de C.V.;$33.50;$23.05;285439;0;NO ESPECIFICADO
REUMOPHAN TAB. 50 MG./250 MG. C/20;Grisi Hnos. S.A.              ;$171.93;$24.82;285477;30;KETOPROFENO-CLORZOXAZONA
DERFINA CMA. 1 G./100 G. C/30 G.;LOGVALEANT;$196.39;$65.46;285481;25;BUTENAFINA
ENI TAB. 500 MG. C/14;LOGVALEANT;$457.25;$147.98;285482;30;CIPROFLOXACINO
CRA. CICATRICURE CONTORNO/OJOS 8.56G;Producciones Infovision SA CV ;$176.00;$110.13;285483;0;NO ESPECIFICADO
EXCELSUS VIT C TAB MASTIC C/25;Producciones Infovision SA CV ;$55.00;$46.75;285498;0;NO ESPECIFICADO
SILKA MANICURE INST/MANOS 125M;GENOMMALAB;$88.00;$59.06;285502;0;NO ESPECIFICADO
MULTIBIONTA  CPR C/60         ;MERCK SACV;$351.51;$195.91;285526;25;PROBIOTICOS,VITAMINAS-MENERALES
JANUMET 50/500 MG CPR C/56    ;MERCK SHAR;$1,203.16;$962.53;285538;25;SITAGLIPTINA-METFORMINA
LECHE. NIDO KINDER 1+ PVO 360G;Marcas Nestle S.A. de C.V.    ;$53.00;$42.91;285541;0;NO ESPECIFICADO
LECHE NIDO CLASICA PVO 1.6KG;Marcas Nestle S.A. de C.V.    ;$142.50;$129.28;285542;0;NO ESPECIFICADO
LECHE NIDO CLASICA PVO 2,2KG  ;Marcas Nestle S.A. de C.V.    ;$196.50;$185.82;285543;0;NO ESPECIFICADO
LECHE NIDO CLASICA PVO 360G;Marcas Nestle S.A. de C.V.    ;$35.50;$30.33;285544;0;NO ESPECIFICADO
LECHE. NIDO CLASICA PVO 800G;Marcas Nestle S.A. de C.V.    ;$95.00;$85.00;285545;0;NO ESPECIFICADO
LECHE. NIDO 3+ PVO 1,6K;NESTLELECH;$198.66;$184.75;285546;0;NO ESPECIFICADO
A1.AMOXICLAV BID 400 MG SUSP 70ML;PISA      ;$263.05;$222.53;285549;30;AMOXICILINA-ACIDO CLAVULANICO
A1.AMOXICLAV BID 200 MG SUSP 70ML;PISA      ;$147.74;$124.98;285550;30;AMOXICILINA-ACIDO CLAVULANICO
A1.AMOXICLAV 500/125 MG TAB C/15 ;PISA      ;$443.33;$375.04;285551;30;AMOXICILINA-ACIDO CLAVULANICO
A1.AMOXICLAV BID 875 MG TAB C/14 ;PISA      ;$446.82;$377.99;285552;30;AMOXICILNA-ACIDO CLAVULANICO
DES.W DOVE R-ON INV-DRY 50ML;Unilever de Mexico S.de R.L.  ;$21.50;$17.32;285555;0;NO ESPECIFICADO
DES.W DOVE ST INV-DRY 50G;Unilever de Mexico S.de R.L.  ;$36.00;$30.40;285556;0;NO ESPECIFICADO
DES.W DOVE AER INV-DRY 100G;Unilever de Mexico S.de R.L.  ;$52.00;$43.80;285557;0;NO ESPECIFICADO
SH.1 SEDAL 350ML BRILLO GLOSS ;Unilever de Mexico S.de R.L.  ;$32.50;$23.54;285558;0;NO ESPECIFICADO
TS. NATURELLA ULFINA C/ALAS C/10;Cia Procter & Gamble Mexico   ;$20.00;$17.81;285559;0;NO ESPECIFICADO
DES.1H OLD SPICE ANT SPY P/SPORT 91G;Cia Procter & Gamble Mexico   ;$39.00;$29.15;285566;0;NO ESPECIFICADO
DES.1H OLD SPICE ANT SPY ICEROCK 91G;Cia Procter & Gamble Mexico   ;$38.50;$30.91;285567;0;NO ESPECIFICADO
DES.1H OLD SPICE ANT SPY AQUA  91G ;Cia Procter & Gamble Mexico   ;$39.00;$29.15;285569;0;NO ESPECIFICADO
EFFORTIL P.L. CAP C/20        ;PROMECO   ;$384.00;$310.58;285573;25;NO ESPECIFICADO
ADVIL PED SUSP 60 ML          ;PFIZER    ;$101.88;$81.00;285580;25;IBUPROFENO
ISOPRINOSINE JBE 60 ML        ;ARMSTRONG ;$368.60;$238.85;285582;30;INOSINA PRANOBEX
THERAFLU EXTE ROJO GRIPETOS C/6;NOVARTIS  ;$119.92;$84.46;285584;30;NO ESPECIFICADO
THERAFLU-EX 6 VERDE SOB C/6   ;GLAXO CONS;$93.07;$80.21;285585;20;PARACETAMOL-FENIRAMINA-FENILEFRINA
NEUROFLAX 20/4 MG F.A C/3     ;SANFER    ;$867.00;$606.90;285587;25;COBAMAMIDA-TIOCOLCHICOSIDO
AMARYL 3 MG TAB C/15          ;SANOFI AVE;$357.31;$249.35;285602;25;GLIMEPIRIDA
LACTACYD SH INTIMO 160 ML     ;SANOFI AVE;$103.39;$63.38;285603;30;ACIDO LACTICO-5-BROMO-5NITRO-1-3-DIOXANO PROPILENGLICOL-FRAGANCIA LINDUM
CLIMENE GRAG C/21             ;BAYER FARM;$734.00;$545.70;285611;25;ESTRADIOL - CIPROTERONA
PROVIRON TAB C/10             ;BAYER FARM;$374.00;$278.06;285612;20;MESTEROLONA
DORIXINA RELAX 125/5 MG CPR/20;SIEGFRIED ;$496.00;$310.00;285622;30;CLONIXINATO DE LISINA-CICLOBENZAPRINA
MOTRIN RETARD 800 MG GRAG C/30;PFIZER    ;$584.55;$467.64;285634;25;IBUPROFENO
PARAMIX 500MG GRAG C/6  ;DISLIOMONT;$310.00;$206.15;285653;25;NITAZOXANIDA
PRESONE-1 5 MG TAB C/10       ;DISLIOMONT;$151.00;$100.42;285654;25;AMLODIPINO
PRESONE-1 5 MG TAB C/30       ;DISLIOMONT;$401.00;$266.67;285655;25;AMLODIPINO
ACOND.1 FRUCTIS 300ML HIDRA-RIZOS ;FRABEL, S.A DE C.V;$34.00;$25.00;285663;0;NO ESPECIFICADO
ACOND.1 FRUCTIS 300ML OIL REPAIR ;FRABEL, S.A DE C.V;$33.50;$23.00;285664;0;NO ESPECIFICADO
ACOND.1 FRUCTIS 300ML HYDRA-LISS ;FRABEL, S.A DE C.V;$34.00;$23.00;285665;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML ESP FZA Y VITAL;Colgate-Palmolive S.A de C.V;$31.50;$23.00;285666;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML ESP HIDRAT INTENSI ;Colgate-Palmolive, S.A de C.V;$31.50;$23.00;285667;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML ESP CAIDA RESIST ;Colgate-Palmolive, S.A de C.V;$32.00;$23.00;285670;0;NO ESPECIFICADO
HALIBUT SWISS DERMA SPRAY 100ML;GRUNENTHAL;$84.50;$63.89;285671;0;NO ESPECIFICADO
DES.1H GILLETTE 3X SPY ARCTIC 150ML;P GAMBLE  ;$41.00;$30.61;285692;0;NO ESPECIFICADO
DES.1H GILLETTE 3X SPY COOL 150ML;PGAMBLPERF;$41.00;$30.61;285693;0;NO ESPECIFICADO
DES.1H GILLETTE 3X SPY POWER 150ML;P GAMBLE  ;$41.00;$30.61;285694;0;NO ESPECIFICADO
CRA. NIVEA BABY SOFT HIPOAL 100ML;BDF MEXICO;$31.50;$23.10;285695;0;NO ESPECIFICADO
PS. THERAFLU EX GRIPE Y TOS 1;Novartis;$16.00;$12.00;285698;0;NO ESPECIFICADO
PS. THERAFLU TD GRIPE/DOLOR CABEZA 1;Novartis ;$15.00;$12.00;285699;0;NO ESPECIFICADO
DES.1H AXE SPY DARKTEMPTATION 113G;UNILEVER;$44.00;$40.25;285701;0;UNILEVER
DES.1H AXE STICK DARKTEMPTAT 54G;UNILEVER;$35.50;$24.00;285704;0;NO ESPECIFICADO
FIJ. GEL MOCO DE GORILA FIJ FTE 340G;NATTURALAB;$31.00;$22.89;285705;0;NO ESPECIFICADO
FIJ. GEL MOCO DE GORILA MEGA FIJ 340G;NATTURALAB;$31.00;$22.89;285706;0;NO ESPECIFICADO
FIJ. GEL MOCO DE GORILA FIJEXT 340G;NATTURALAB;$31.00;$22.89;285707;0;NO ESPECIFICADO
TCO. KINDER BEBE CLASICO 200G;Talcomax, S.A de C.V;$10.00;$8.67;285710;0;NO ESPECIFICADO
SH1 ELVIVE 400ML VOLUME-CONTROL;COSBEL, S.A DE C.V;$44.50;$30.00;285713;0;NO ESPECIFICADO
VAR.P PINZA LADY GDE CURTIS;Industrias Curtis, S.A;$10.00;$5.50;285717;0;NO ESPECIFICADO
SH.1 ELVIVE 400ML COLOR VIVE ;FRABEL, S.A DE C.V;$47.00;$30.00;285718;0;NO ESPECIFICADO
DES.1H AXE SECO ST DARKTEMT 50G;UNILEVER;$33.50;$24.00;285722;0;NO ESPECIFICADO
PS.1 PILA EVEREADY PILA 9 V;EVEREADY DE MEXICO, S.A.;$24.00;$21.00;285723;0;NO ESPECIFICADO
VAR.P SH MEDICAPS 130ML;GENOMMALAB;$98.50;$72.54;285725;0;KETOCONAZOL
NEVANAC 1.0MG/ML SUSP 5.0ML;ALCON     ;$561.94;$457.89;285727;30;NEPAFENACO
DES. H ADIDAS 24HP ANT SPY URBAN 150ML;COTY;$37.00;$29.50;285728;0;NO ESPECIFICADO
VIDE GEL ANTIBACTERIAL 250 ML.;4E DE MEXICO, S.A.;$21.00;$15.00;285733;0;NO ESPECIFICADO
NEXT TABS 500/25/5/4MG TAB C/10;GENOMMALAB;$24.91;$21.17;285736;8;PARACETAMOL-CAFEINA-CLORHIDRATO DE FENILEFRINA-CLORFENAMINA
PS.1 BISMUTO SUBNITRATO 1G MYGRA;MYGRA, S.A DE C.V;$3.00;$1.00;285737;0;NO ESPECIFICADO
MASCARILLA ARCILLA ROSA SOB 28G;GIZEH, S.A DE C.V;$8.50;$4.77;285739;0;NO ESPECIFICADO
CIPROLISINA SOL. 40 MG./300 MCG./100 ML. C/120 ML.;PROD CIENT;$288.80;$191.65;285747;30;CIPROHEPTADINA-CIANOCOBALAMINA
GELIDOL 400 MG CAP C/10       ;ASTRA     ;$49.00;$27.00;285750;25;NO ESPECIFICADO
SINTROM 4 MG TAB C/30         ;NOVART FAR;$376.00;$314.18;285760;25;ACENOCUMAROL
GALVUS 100 MG CPR C/14        ;Novartis Farmaceutica S.A.C.V.;$425.00;$342.13;285765;20;NO ESPECIFICADO
CEP. COLGATE EXT-CLEAN DURO 2X1;COLGATE   ;$19.00;$13.82;285784;0;NO ESPECIFICADO
SERMION 30 MG GRAG C/20       ;PFIZER    ;$885.58;$708.46;285795;25;NICERGOLINA
BIO-ELECTRO 250 MG TAB C/24   ;GENOMMALAB;$53.80;$45.73;285804;8;PARACETAMOL-CAFEINA-ACIDO ACETILSALICILICO
ENFAMIL HA CONFORTPREM PVO LTA 400G;MEAD NUTRI;$275.17;$243.52;285813;15;NO ESPECIFICADO
HUMYLUB OFTENO SOL 15 ML      ;SOPHIA    ;$470.93;$383.66;285846;30;CONDROITIN-HIALURONATO
JALOMA FACIAL ALGODON C/100;JALOMA, S.A DE C.V;$23.00;$15.70;285849;0;NO ESPECIFICADO
VAR.P COLLARIN ECONOMICO CH;PHARMA CENTER;$48.50;$42.00;285850;0;NO ESPECIFICADO
DES1H SPEED ST 24/7 ST C/FUSION 60G;Colgate-Palmolive, S.A de C.V;$25.50;$21.25;285851;0;NO ESPECIFICADO
PS. ASPIRINA 500MG TAB (1);BAYER;$0.50;$0.40;285852;0;NO ESPECIFICADO
PS. CAFIASPIRINA 500MG TAB (1);BAYER;$0.50;$0.40;285853;0;NO ESPECIFICADO
FACETOL 750MG (paracetamol) TAB C/12;NAFAR LAB. S.A DE C.V;$27.00;$13.50;285856;50;NO ESPECIFICADO
AMBODIL SOL. 15 MG./5 ML. C/120 ML.;bRULUART, S.A C.V;$63.00;$21.00;285857;70;AMBROXOL
VAR.1 T H HUGGIES SENS TINA C/72;Kimberly-Clark ;$41.00;$30.26;285865;0;NO ESPECIFICADO
VAR.1 T H HUGGIES RELAJ RP C/45;Kimberly-Clark;$25.00;$17.14;285866;0;NO ESPECIFICADO
GLUCOTEC 500MG/5MG TAB C/60;MAVER, S.A DE C.V;$102.00;$51.00;285867;70;METFORMINA-GLIBENCLAMIDA
DES.W DOVE AER PRO/AGE 100G;Unilever de Mexico ;$20.00;$26.88;285870;0;NO ESPECIFICADO
ACOND.1 CAPRICE 800ML NAT MOR/MGO/AGUA;Colgate-Palmolive;$31.50;$25.50;285871;0;NO ESPECIFICADO
SH. TRESEMME 400ML HID/PROF 400ML;UNILEVER  ;$23.00;$21.45;285872;0;NO ESPECIFICADO
FIJ. MOUSSE TRESEMME EXT/FME 300ML;UNILEVER  ;$54.00;$40.08;285876;0;NO ESPECIFICADO
FIJ. SPY TRESEMME FIJ/EXTREMA 500ML;UNILEVER  ;$57.00;$42.52;285878;0;NO ESPECIFICADO
FIJ. SPY TRESEMME EXT FIRME 500ML;UNILEVER  ;$57.00;$42.52;285879;0;NO ESPECIFICADO
CRA DOVE 400ML PRO AGE;UNILEVER;$75.50;$47.30;285889;0;NO ESPECIFICADO
ACOND.1 FRUCTIS 300ML COLOR RESIST ;FRABEL, S.A DE C.V;$34.00;$25.00;285890;0;NO ESPECIFICADO
ISOMIL ADVANCE 1 IQ PVO LTA 400G;ABBOTT    ;$295.85;$266.27;285892;15;NO ESPECIFICADO
DES1H SPEED ST 24/7 AER C/FUS 114G;Colgate-Palmolive S.A. de C.V.;$38.50;$32.04;285904;0;NO ESPECIFICADO
DES1H SPEED ST 24/7 AER COOL/N 114G;Colgate-Palmolive S.A. de C.V.;$40.00;$32.04;285905;0;NO ESPECIFICADO
DES1H SPEED ST 24/7 AER I/SURG 114G;Colgate-Palmolive S.A. de C.V.;$38.50;$32.04;285906;0;NO ESPECIFICADO
DES1H SPEED ST 24/7 AER GLACIER 114G;Colgate-Palmolive S.A. de C.V.;$38.50;$32.04;285907;0;NO ESPECIFICADO
DES.1H SPEED ANT48H AER GLACIER 100G;Colgate-Palmolive S.A. de C.V.;$42.00;$35.75;285908;0;NO ESPECIFICADO
DES.1H SPEED ANT24H AER C/FUS 100G;Colgate-Palmolive S.A. de C.V.;$40.00;$32.04;285909;0;NO ESPECIFICADO
DES.W LADY SS  R-ON ACLA/PERFECTO 50ML;Colgate-Palmolive S.A. de C.V.;$20.00;$15.80;285912;0;NO ESPECIFICADO
DES.W LADY SS DD AER FLOR/FRESH 100G;Colgate-Palmolive S.A. de C.V.;$40.00;$30.16;285913;0;NO ESPECIFICADO
CEP. COLGATE EXT-CLEAN CBZA GDE ;COLGATE   ;$19.00;$13.82;285914;0;NO ESPECIFICADO
LARITOL EX TAB. 5 MG./30 MG. C/10;0;$84.00;$26.00;285945;70;LORATADINA-AMBROXOL
ENJ BCAL PLAX 250ML WHITENING ;COLGATE   ;$40.00;$29.63;285946;0;NO ESPECIFICADO
ACOND.1 PALMOLIVE OP 400ML CAIDA/RES;Colgate-Palmolive, S.A ;$47.50;$35.00;285947;0;NO ESPECIFICADO
ACOND.1 FRUCTIS 300ML NORMAL;Procter & Gamble;$32.00;$25.00;285948;0;NO ESPECIFICADO
PS.1 HARINA HABA ALCANFOR MYGRA 15G;MYGRA;$3.50;$1.00;285949;0;NO ESPECIFICADO
SILKA-MEDIC TCO EXTSECANTE 150G;GENOMMALAB;$40.00;$29.24;285950;0;NO ESPECIFICADO
SILKA-MEDIC TCO REFRESCANTE 150G;Genomma Lab;$35.00;$22.10;285951;0;NO ESPECIFICADO
DES.1H GARNIER BI-O R-ON ICE 50G;FRABEL    ;$25.50;$15.92;286010;0;NO ESPECIFICADO
DES.1H GARNIER BI-O R-ON WILD 50G;FRABEL    ;$25.50;$15.92;286011;0;NO ESPECIFICADO
DES.1H REXONA R-ON SPORTFAN 50ML;Unilever De Mexico S.A de C.V ;$24.00;$15.30;286012;0;NO ESPECIFICADO
FIJ. GEL XTREME 500G EXT FIRME;HENKELCAP ;$28.00;$20.84;286013;0;NO ESPECIFICADO
ESPONJA BABY DAMACO ANIMALITO C/1;DAMACO COR;$7.50;$5.41;286016;0;NO ESPECIFICADO
ESCOBILLON DAMACO P/BIBERON;DAMACO COR;$15.50;$11.98;286017;0;NO ESPECIFICADO
COL. POLO CLUB DARK 100ML;Biology, S.A de C.V;$181.00;$98.95;286018;0;NO ESPECIFICADO
JABON RICITOS DE ORO LAVANDA LECHUGA JABON  C/90 G.;GRISI     ;$13.00;$10.03;286019;0;SODIUM PALMATE, SODIUM COCOATE, ZEA MAIZ STRACH, Z
SH. RICITOS DE ORO MANZ/LAV 225ML;GRISI HNOS., S.A DE C.V;$30.00;$20.93;286020;0;NO ESPECIFICADO
EXALVER TAB. 500 MG./5 MG./15 MG. C/10;MAVER S.A de C.V ;$45.00;$15.00;286021;70;PARACETAMOL-FENILEFRINA-DEXTROMETORFANO
DES.W NIVEA R-ON PEARL/BEAUTY 50ML;BDF Mexico S.A. de C.V.;$28.00;$18.50;286028;0;NO ESPECIFICADO
DES.W NIVEA AER PEARL/BEAUTY 150ML;Alberto Culver de Mexico S.A. de C.V ;$52.50;$44.75;286029;0;NO ESPECIFICADO
DES.W DOVE AER CLEAR/TONE 100G;Unilever de Mexico S. de R.L. de C.V.;$52.00;$43.80;286030;0;NO ESPECIFICADO
DES.W DOVE ST CLEAR/TONE 50G;Unilever de Mexico ;$36.50;$30.40;286031;0;Unilever de Mexico 
VAR.D SUERO ELECTROLITOS APO LIMON;APOTEX;$7.00;$7.00;286044;0;NO ESPECIFICADO
VAR.P BOLSA DE COLOSTOMIA PEDIATRICA;S.A. DE C.V.;$108.00;$79.38;286045;0;NO ESPECIFICADO
PS.1 FRESCAPIE 450ML;STANHOME;$68.00;$40.00;286046;0;NO ESPECIFICADO
PRECICOL SOL. PEDIAT. 2 MG./100 MG./1 ML. C/20 ML.;MD LIFERDAL;$114.60;$33.20;286047;70;BUTILHIOSCINA-PARACETAMOL
NAN PRO 1 PVO LTA 400G;NESTLE    ;$141.72;$101.70;286049;15;NO ESPECIFICADO
JBN. NIVEA BABY HIPOALERGENICO 90G;BDF MEXICO;$10.00;$7.65;286051;0;NO ESPECIFICADO
KOLESTON TINT No. 366 CAST/OSC/VTA;Procter & Gamble S.de R.L de C.V;$47.00;$40.75;286052;0;NO ESPECIFICADO
CRA. WHITE SECRET CALCIO/MAGN 400ML;GENOMMALAB;$31.50;$44.25;286053;0;NO ESPECIFICADO
CRA. WHITE SECRET TE/VERDE 400ML ;GENOMMALAB;$33.00;$24.63;286054;0;NO ESPECIFICADO
CRA. WHITE SECRET VITAMINA C 400ML ;GENOMMALAB;$31.50;$44.27;286055;0;NO ESPECIFICADO
SAPRAME 200MG TAB C/30;PROBIOMED ;$374.60;$294.06;286056;30;BEZAFIBRATO
DES.W REXONA SKIN ST NUTRITIVE 50G;UNILEVER  ;$35.00;$30.08;286062;0;NO ESPECIFICADO
DES.W REXONA SKIN ST CALMING 50G;UNILEVER  ;$35.00;$29.71;286063;0;NO ESPECIFICADO
DES.W REXONA SKIN SPY NUTRITIVE 105G;UNILEVER  ;$44.00;$22.80;286064;0;NO ESPECIFICADO
DES.W REXONA SKIN SPY CALMING 105G;UNILEVER  ;$44.00;$22.80;286065;0;NO ESPECIFICADO
PEDIALYTE SR 60 MANZ 500ML NVO;ABBOTT    ;$33.79;$28.59;286075;30;NO ESPECIFICADO
PEDIALYTE SR 60 FRESA 500ML NV;ABBOTT    ;$31.20;$23.86;286076;30;NO ESPECIFICADO
PEDIALYTE SR 60 COCO 500ML NVO;ABBOTT    ;$31.20;$23.86;286077;30;NO ESPECIFICADO
PEDIALYTE SR 60 DZNO 500ML NVO;ABBOTT    ;$29.10;$23.86;286078;30;NO ESPECIFICADO
LIBERTRIM COMPR. 100 MG. C/20;PROD CIENT;$164.62;$127.35;286079;25;TRIMEBUTINA
LIBERTRIM;PROD CIENT;$326.84;$258.20;286080;25;TRIMEBUTINA
VAR.1 T H NIVEA BABY PURE C/63N;Bdf Mexico Div. Medical       ;$39.00;$29.39;286091;0;NO ESPECIFICADO
VAR.1 T H NIVEA BABY SOFT&CARE C/63;Bdf Mexico Div. Medical       ;$39.00;$29.39;286092;0;NO ESPECIFICADO
A1.CEFABIOT 500MG TAB10 NVO      ;SANDOZSACV;$473.85;$386.11;286108;30;CEFUROXIMA
CD. COLGATE TOTAL 12 WHITENING 100ML;COLGATE   ;$33.00;$25.63;286114;0;NO ESPECIFICADO
HELIOBLOCK S FPS 40 CRA 100 ML;FRABEL 2  ;$289.00;$197.27;286133;0;NO ESPECIFICADO
SOFTRAM SOL 5ML NVO           ;GRIN      ;$307.11;$189.35;286149;30;TRIAMCINOLONA
POLY-B C/VIT C CAP C/50       ;LOGVALEANT;$76.88;$60.35;286155;25;NO ESPECIFICADO
DEFLOX SUSP 120ML CHICLE NVO  ;MERCK SACV;$220.10;$141.68;286165;30;DICLOFENACO
DES.W REXONA TEENS ST T/ENER 50G;Unilever de Mexico S.de R.L.  ;$33.50;$24.05;286182;0;NO ESPECIFICADO
DES.W DOVE R-ON PRO AGE 55G;Unilever de Mexico S.de R.L.  ;$21.50;$17.32;286186;0;NO ESPECIFICADO
WINPAR TAB. 75 MG. C/60;PSICOFARMA;$145.00;$197.16;286205;70;CINARIZINA
LAMISIL 250 MG CPR C/10       ;NOVART FAR;$582.00;$486.31;286224;30;TERBINAFINA
